Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
88,1 4 10 17 32,3,2.1954,128,440
88,1 4 10 23 35,3,2.1954,146,440
88,1 4 10 31 38,3,2.1954,168,440
88,1 4 11 17 31,3,2.1954,128,440
88,1 4 11 27 41,3,2.1954,168,440
88,1 4 13 23 34,3,2.1954,150,440
88,1 4 14 20 31,3,2.1954,140,440
88,1 4 14 25 41,3,2.1954,170,440
88,1 4 14 31 38,3,2.1954,176,440
88,1 4 15 21 39,3,2.1954,160,440
88,1 4 15 32 38,3,2.1954,180,440
88,1 4 16 25 35,3,2.1954,162,440
88,1 4 16 27 37,3,2.1954,170,440
88,1 4 16 30 39,3,2.1954,180,440
88,1 4 18 24 31,3,2.1954,156,440
88,1 4 18 31 41,3,2.1954,190,440
88,1 4 19 30 36,3,2.1954,180,440
88,1 4 21 27 37,3,2.1954,180,440
88,1 5 8 20 37,3,2.1954,142,440
88,1 5 8 27 38,3,2.1954,158,440
88,1 5 12 21 35,3,2.1954,148,440
88,1 5 12 21 40,3,2.1954,158,440
88,1 5 12 26 34,3,2.1954,156,440
88,1 5 13 24 33,3,2.1954,152,440
88,1 5 13 33 36,3,2.1954,176,440
88,1 5 14 17 25,3,2.1954,124,440
88,1 5 14 21 38,3,2.1954,158,440
88,1 5 16 30 38,3,2.1954,180,440
88,1 5 17 25 28,3,2.1954,152,440
88,1 5 18 21 30,3,2.1954,150,440
88,1 5 18 21 32,3,2.1954,154,440
88,1 5 19 27 36,3,2.1954,176,440
88,1 5 20 27 38,3,2.1954,182,440
88,1 5 21 35 38,3,2.1954,200,440
88,1 6 9 20 33,3,2.1954,138,440
88,1 6 9 23 34,3,2.1954,146,440
88,1 6 9 25 42,3,2.1954,166,440
88,1 6 9 32 36,3,2.1954,168,440
88,1 6 10 23 31,3,2.1954,142,440
88,1 6 10 25 33,3,2.1954,150,440
88,1 6 10 32 35,3,2.1954,168,440
88,1 6 14 17 39,3,2.1954,154,440
88,1 6 14 23 39,3,2.1954,166,440
88,1 6 14 24 33,3,2.1954,156,440
88,1 6 14 31 35,3,2.1954,174,440
88,1 6 15 23 26,3,2.1954,142,440
88,1 6 15 23 34,3,2.1954,158,440
88,1 6 15 25 28,3,2.1954,150,440
88,1 6 15 26 39,3,2.1954,174,440
88,1 6 16 19 27,3,2.1954,138,440
88,1 6 16 19 30,3,2.1954,144,440
88,1 6 16 19 42,3,2.1954,168,440
88,1 6 17 20 30,3,2.1954,148,440
88,1 6 17 21 30,3,2.1954,150,440
88,1 6 17 21 31,3,2.1954,152,440
88,1 6 17 30 39,3,2.1954,186,440
88,1 6 17 32 42,3,2.1954,196,440
88,1 6 19 28 36,3,2.1954,180,440
88,1 6 20 30 33,3,2.1954,180,440
88,1 6 25 28 42,3,2.1954,204,440
88,1 6 25 33 42,3,2.1954,214,440
88,1 6 28 36 39,3,2.1954,220,440
88,1 7 10 23 28,3,2.1954,138,440
88,1 7 10 23 38,3,2.1954,158,440
88,1 7 10 31 35,3,2.1954,168,440
88,1 7 11 31 36,3,2.1954,172,440
88,1 7 12 16 34,3,2.1954,140,440
88,1 7 12 30 33,3,2.1954,166,440
88,1 7 16 20 38,3,2.1954,164,440
88,1 7 17 20 42,3,2.1954,174,440
88,1 7 17 26 30,3,2.1954,162,440
88,1 7 18 23 38,3,2.1954,174,440
88,1 7 18 33 42,3,2.1954,202,440
88,1 7 19 24 28,3,2.1954,158,440
88,1 7 20 30 42,3,2.1954,200,440
88,1 7 20 31 35,3,2.1954,188,440
88,1 7 25 30 42,3,2.1954,210,440
