Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
215,1 6 33 80,4,3.17757,240,860
215,1 7 44 98,4,3.17757,300,860
215,1 7 66 95,4,3.17757,338,860
215,1 8 61 88,4,3.17757,316,860
215,1 9 23 81,4,3.17757,228,860
215,1 9 24 93,4,3.17757,254,860
215,1 9 34 64,4,3.17757,216,860
215,1 11 27 73,4,3.17757,224,860
215,1 12 44 93,4,3.17757,300,860
215,1 12 56 97,4,3.17757,332,860
215,1 12 66 104,4,3.17757,366,860
215,1 13 35 78,4,3.17757,254,860
215,1 13 73 93,4,3.17757,360,860
215,1 14 37 92,4,3.17757,288,860
215,1 15 70 96,4,3.17757,364,860
215,1 16 44 53,4,3.17757,228,860
215,1 18 26 67,4,3.17757,224,860
215,1 18 46 68,4,3.17757,266,860
215,1 18 63 102,4,3.17757,368,860
215,1 19 44 74,4,3.17757,276,860
215,1 19 81 104,4,3.17757,410,860
215,1 20 35 44,4,3.17757,200,860
215,1 20 50 56,4,3.17757,254,860
215,1 21 69 81,4,3.17757,344,860
215,1 22 39 52,4,3.17757,228,860
215,1 23 40 50,4,3.17757,228,860
215,1 24 31 44,4,3.17757,200,860
215,1 24 69 82,4,3.17757,352,860
215,1 25 40 61,4,3.17757,254,860
215,1 25 68 84,4,3.17757,356,860
215,1 26 56 98,4,3.17757,362,860
215,1 28 37 97,4,3.17757,326,860
215,1 28 45 105,4,3.17757,358,860
215,1 30 35 44,4,3.17757,220,860
215,1 30 44 50,4,3.17757,250,860
215,1 31 56 69,4,3.17757,314,860
215,1 31 58 104,4,3.17757,388,860
215,1 31 78 101,4,3.17757,422,860
215,1 33 44 59,4,3.17757,274,860
215,1 34 41 96,4,3.17757,344,860
215,1 36 85 102,4,3.17757,448,860
215,1 37 51 94,4,3.17757,366,860
215,1 48 62 68,4,3.17757,358,860
215,1 50 74 85,4,3.17757,420,860
215,1 52 64 95,4,3.17757,424,860
215,1 52 75 92,4,3.17757,440,860
215,1 52 84 96,4,3.17757,466,860
215,1 53 62 74,4,3.17757,380,860
215,1 61 84 104,4,3.17757,500,860
215,1 62 80 101,4,3.17757,488,860
215,1 62 85 98,4,3.17757,492,860
215,1 64 91 103,4,3.17757,518,860
215,1 67 77 96,4,3.17757,482,860
215,1 77 82 91,4,3.17757,502,860
