Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
208,1 6 26 86,4,3.14976,238,832
208,1 6 42 58,4,3.14976,214,832
208,1 7 36 53,4,3.14976,194,832
208,1 7 56 85,4,3.14976,298,832
208,1 7 57 84,4,3.14976,298,832
208,1 8 27 93,4,3.14976,258,832
208,1 8 30 65,4,3.14976,208,832
208,1 8 39 74,4,3.14976,244,832
208,1 8 77 89,4,3.14976,350,832
208,1 9 38 53,4,3.14976,202,832
208,1 9 40 74,4,3.14976,248,832
208,1 10 38 54,4,3.14976,206,832
208,1 10 51 67,4,3.14976,258,832
208,1 10 68 96,4,3.14976,350,832
208,1 11 42 90,4,3.14976,288,832
208,1 12 50 68,4,3.14976,262,832
208,1 12 81 89,4,3.14976,366,832
208,1 13 35 54,4,3.14976,206,832
208,1 15 26 101,4,3.14976,286,832
208,1 15 53 94,4,3.14976,326,832
208,1 18 40 67,4,3.14976,252,832
208,1 19 34 46,4,3.14976,200,832
208,1 20 67 78,4,3.14976,332,832
208,1 20 72 101,4,3.14976,388,832
208,1 21 26 97,4,3.14976,290,832
208,1 21 30 35,4,3.14976,174,832
208,1 22 59 72,4,3.14976,308,832
208,1 23 29 42,4,3.14976,190,832
208,1 23 38 88,4,3.14976,300,832
208,1 24 35 76,4,3.14976,272,832
208,1 24 82 90,4,3.14976,394,832
208,1 26 59 68,4,3.14976,308,832
208,1 28 92 101,4,3.14976,444,832
208,1 34 59 97,4,3.14976,382,832
208,1 35 60 100,4,3.14976,392,832
208,1 35 78 99,4,3.14976,426,832
208,1 36 51 59,4,3.14976,294,832
208,1 41 90 101,4,3.14976,466,832
208,1 43 51 66,4,3.14976,322,832
208,1 46 65 101,4,3.14976,426,832
208,1 58 71 99,4,3.14976,458,832
208,1 62 88 100,4,3.14976,502,832
208,1 64 74 92,4,3.14976,462,832
208,1 67 84 89,4,3.14976,482,832
208,1 73 95 100,4,3.14976,538,832
