Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
204,1 6 37 53,4,3.133,194,816
204,1 6 45 65,4,3.133,234,816
204,1 7 30 64,4,3.133,204,816
204,1 7 30 93,4,3.133,262,816
204,1 7 38 72,4,3.133,236,816
204,1 7 40 64,4,3.133,224,816
204,1 7 54 77,4,3.133,278,816
204,1 7 54 85,4,3.133,294,816
204,1 8 20 85,4,3.133,228,816
204,1 9 55 90,4,3.133,310,816
204,1 11 29 66,4,3.133,214,816
204,1 11 39 46,4,3.133,194,816
204,1 12 19 85,4,3.133,234,816
204,1 12 77 82,4,3.133,344,816
204,1 13 42 62,4,3.133,236,816
204,1 14 71 93,4,3.133,358,816
204,1 15 36 62,4,3.133,228,816
204,1 15 37 70,4,3.133,246,816
204,1 15 38 48,4,3.133,204,816
204,1 15 54 89,4,3.133,318,816
204,1 15 66 91,4,3.133,346,816
204,1 16 21 88,4,3.133,252,816
204,1 16 42 92,4,3.133,302,816
204,1 16 81 88,4,3.133,372,816
204,1 17 29 66,4,3.133,226,816
204,1 17 43 96,4,3.133,314,816
204,1 17 45 82,4,3.133,290,816
204,1 17 70 96,4,3.133,368,816
204,1 18 43 95,4,3.133,314,816
204,1 19 31 66,4,3.133,234,816
204,1 20 29 54,4,3.133,208,816
204,1 20 29 64,4,3.133,228,816
204,1 20 31 45,4,3.133,194,816
204,1 20 71 96,4,3.133,376,816
204,1 21 28 94,4,3.133,288,816
204,1 21 30 35,4,3.133,174,816
204,1 21 73 98,4,3.133,386,816
204,1 23 30 65,4,3.133,238,816
204,1 23 36 52,4,3.133,224,816
204,1 23 86 99,4,3.133,418,816
204,1 24 42 56,4,3.133,246,816
204,1 24 53 62,4,3.133,280,816
204,1 24 80 85,4,3.133,380,816
204,1 26 35 40,4,3.133,204,816
204,1 26 40 48,4,3.133,230,816
204,1 28 35 94,4,3.133,316,816
204,1 29 45 54,4,3.133,258,816
204,1 29 48 82,4,3.133,320,816
204,1 30 35 81,4,3.133,294,816
204,1 30 40 46,4,3.133,234,816
204,1 32 39 91,4,3.133,326,816
204,1 33 58 95,4,3.133,374,816
204,1 39 50 73,4,3.133,326,816
204,1 40 65 87,4,3.133,386,816
204,1 40 66 87,4,3.133,388,816
204,1 45 74 95,4,3.133,430,816
204,1 47 58 66,4,3.133,344,816
204,1 48 64 87,4,3.133,400,816
204,1 52 79 87,4,3.133,438,816
204,1 53 78 91,4,3.133,446,816
204,1 57 76 84,4,3.133,436,816
204,1 57 78 83,4,3.133,438,816
204,1 59 90 99,4,3.133,498,816
204,1 70 80 93,4,3.133,488,816
204,1 70 87 96,4,3.133,508,816
204,1 71 77 90,4,3.133,478,816
204,1 73 79 90,4,3.133,486,816
204,1 74 84 99,4,3.133,516,816
