Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
211,1 6 29 67,4,3.1619,206,844
211,1 7 25 91,4,3.1619,248,844
211,1 7 26 69,4,3.1619,206,844
211,1 7 65 100,4,3.1619,346,844
211,1 8 27 85,4,3.1619,242,844
211,1 8 36 90,4,3.1619,270,844
211,1 8 37 78,4,3.1619,248,844
211,1 9 33 87,4,3.1619,260,844
211,1 9 51 65,4,3.1619,252,844
211,1 13 30 94,4,3.1619,276,844
211,1 13 34 91,4,3.1619,278,844
211,1 14 33 58,4,3.1619,212,844
211,1 14 46 54,4,3.1619,230,844
211,1 15 26 73,4,3.1619,230,844
211,1 15 34 57,4,3.1619,214,844
211,1 16 23 66,4,3.1619,212,844
211,1 16 36 43,4,3.1619,192,844
211,1 16 37 44,4,3.1619,196,844
211,1 16 45 54,4,3.1619,232,844
211,1 17 23 99,4,3.1619,280,844
211,1 19 31 78,4,3.1619,258,844
211,1 19 51 62,4,3.1619,266,844
211,1 20 45 54,4,3.1619,240,844
211,1 23 37 79,4,3.1619,280,844
211,1 23 41 75,4,3.1619,280,844
211,1 24 35 40,4,3.1619,200,844
211,1 24 38 44,4,3.1619,214,844
211,1 24 57 68,4,3.1619,300,844
211,1 26 32 43,4,3.1619,204,844
211,1 27 73 89,4,3.1619,380,844
211,1 29 36 97,4,3.1619,326,844
211,1 30 40 64,4,3.1619,270,844
211,1 30 46 51,4,3.1619,256,844
211,1 31 43 79,4,3.1619,308,844
211,1 32 41 77,4,3.1619,302,844
211,1 36 43 55,4,3.1619,270,844
211,1 36 81 100,4,3.1619,436,844
211,1 40 54 73,4,3.1619,336,844
211,1 41 55 91,4,3.1619,376,844
211,1 41 66 75,4,3.1619,366,844
211,1 41 94 103,4,3.1619,478,844
211,1 44 63 72,4,3.1619,360,844
211,1 45 57 72,4,3.1619,350,844
211,1 47 74 80,4,3.1619,404,844
211,1 47 76 101,4,3.1619,450,844
211,1 50 66 90,4,3.1619,414,844
211,1 52 58 86,4,3.1619,394,844
211,1 55 66 95,4,3.1619,434,844
211,1 55 75 86,4,3.1619,434,844
211,1 58 80 85,4,3.1619,448,844
211,1 64 79 101,4,3.1619,490,844
211,1 68 84 89,4,3.1619,484,844
