Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
214,1 6 21 88,4,3.17371,232,856
214,1 6 36 63,4,3.17371,212,856
214,1 6 39 61,4,3.17371,214,856
214,1 6 41 68,4,3.17371,232,856
214,1 6 45 99,4,3.17371,302,856
214,1 6 51 92,4,3.17371,300,856
214,1 7 42 59,4,3.17371,218,856
214,1 7 48 65,4,3.17371,242,856
214,1 8 29 76,4,3.17371,228,856
214,1 9 33 88,4,3.17371,262,856
214,1 9 34 48,4,3.17371,184,856
214,1 10 44 59,4,3.17371,228,856
214,1 11 29 66,4,3.17371,214,856
214,1 11 42 69,4,3.17371,246,856
214,1 13 74 97,4,3.17371,370,856
214,1 13 77 96,4,3.17371,374,856
214,1 14 24 91,4,3.17371,260,856
214,1 14 47 68,4,3.17371,260,856
214,1 14 64 104,4,3.17371,366,856
214,1 14 75 95,4,3.17371,370,856
214,1 17 30 102,4,3.17371,300,856
214,1 18 31 87,4,3.17371,274,856
214,1 18 47 79,4,3.17371,290,856
214,1 19 26 67,4,3.17371,226,856
214,1 19 45 100,4,3.17371,330,856
214,1 20 66 95,4,3.17371,364,856
214,1 25 46 103,4,3.17371,350,856
214,1 27 33 42,4,3.17371,206,856
214,1 29 35 84,4,3.17371,298,856
214,1 29 41 96,4,3.17371,334,856
214,1 34 59 75,4,3.17371,338,856
214,1 39 74 91,4,3.17371,410,856
214,1 52 66 87,4,3.17371,412,856
214,1 55 88 97,4,3.17371,482,856
214,1 59 65 100,4,3.17371,450,856
214,1 60 79 89,4,3.17371,458,856
214,1 61 68 101,4,3.17371,462,856
