Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
67,1 4 10 17,3,2.27273,64,268
67,1 4 10 23,3,2.27273,76,268
67,1 4 10 25,3,2.27273,80,268
67,1 4 10 26,3,2.27273,82,268
67,1 4 10 27,3,2.27273,84,268
67,1 4 11 20,3,2.27273,72,268
67,1 4 11 24,3,2.27273,80,268
67,1 4 11 25,3,2.27273,82,268
67,1 4 11 27,3,2.27273,86,268
67,1 4 11 29,3,2.27273,90,268
67,1 4 13 19,3,2.27273,74,268
67,1 4 13 20,3,2.27273,76,268
67,1 4 13 24,3,2.27273,84,268
67,1 4 14 20,3,2.27273,78,268
67,1 4 14 23,3,2.27273,84,268
67,1 4 14 30,3,2.27273,98,268
67,1 4 15 25,3,2.27273,90,268
67,1 4 15 27,3,2.27273,94,268
67,1 4 16 27,3,2.27273,96,268
67,1 4 16 29,3,2.27273,100,268
67,1 4 16 30,3,2.27273,102,268
67,1 4 17 24,3,2.27273,92,268
67,1 4 17 26,3,2.27273,96,268
67,1 4 18 28,3,2.27273,102,268
67,1 4 18 29,3,2.27273,104,268
67,1 4 20 30,3,2.27273,110,268
67,1 4 23 29,3,2.27273,114,268
67,1 4 24 30,3,2.27273,118,268
67,1 5 8 20,3,2.27273,68,268
67,1 5 8 23,3,2.27273,74,268
67,1 5 8 26,3,2.27273,80,268
67,1 5 8 28,3,2.27273,84,268
67,1 5 12 20,3,2.27273,76,268
67,1 5 12 21,3,2.27273,78,268
67,1 5 12 26,3,2.27273,88,268
67,1 5 12 32,3,2.27273,100,268
67,1 5 13 16,3,2.27273,70,268
67,1 5 13 20,3,2.27273,78,268
67,1 5 13 29,3,2.27273,96,268
67,1 5 13 30,3,2.27273,98,268
67,1 5 13 32,3,2.27273,102,268
67,1 5 14 17,3,2.27273,74,268
67,1 5 14 21,3,2.27273,82,268
67,1 5 14 30,3,2.27273,100,268
67,1 5 14 32,3,2.27273,104,268
67,1 5 16 29,3,2.27273,102,268
67,1 5 17 20,3,2.27273,86,268
67,1 5 17 26,3,2.27273,98,268
67,1 5 17 30,3,2.27273,106,268
67,1 5 18 21,3,2.27273,90,268
67,1 5 18 29,3,2.27273,106,268
67,1 5 19 26,3,2.27273,102,268
67,1 5 19 27,3,2.27273,104,268
67,1 5 19 32,3,2.27273,114,268
67,1 5 21 28,3,2.27273,110,268
67,1 5 21 29,3,2.27273,112,268
67,1 5 21 32,3,2.27273,118,268
67,1 5 23 32,3,2.27273,122,268
67,1 5 25 28,3,2.27273,118,268
67,1 6 9 20,3,2.27273,72,268
67,1 6 9 23,3,2.27273,78,268
67,1 6 9 28,3,2.27273,88,268
67,1 6 10 23,3,2.27273,80,268
67,1 6 10 24,3,2.27273,82,268
67,1 6 10 27,3,2.27273,88,268
67,1 6 10 32,3,2.27273,98,268
67,1 6 14 17,3,2.27273,76,268
67,1 6 14 23,3,2.27273,88,268
67,1 6 14 24,3,2.27273,90,268
67,1 6 15 19,3,2.27273,82,268
67,1 6 15 25,3,2.27273,94,268
67,1 6 15 28,3,2.27273,100,268
67,1 6 15 32,3,2.27273,108,268
67,1 6 16 20,3,2.27273,86,268
67,1 6 16 24,3,2.27273,94,268
67,1 6 16 27,3,2.27273,100,268
67,1 6 17 20,3,2.27273,88,268
67,1 6 17 21,3,2.27273,90,268
67,1 6 17 26,3,2.27273,100,268
67,1 6 21 29,3,2.27273,114,268
67,1 6 21 32,3,2.27273,120,268
67,1 6 24 27,3,2.27273,116,268
67,1 6 24 28,3,2.27273,118,268
67,1 6 25 28,3,2.27273,120,268
67,1 6 25 29,3,2.27273,122,268
67,1 7 10 23,3,2.27273,82,268
67,1 7 10 26,3,2.27273,88,268
67,1 7 10 31,3,2.27273,98,268
67,1 7 11 16,3,2.27273,70,268
67,1 7 11 27,3,2.27273,92,268
67,1 7 11 31,3,2.27273,100,268
67,1 7 12 16,3,2.27273,72,268
67,1 7 12 29,3,2.27273,98,268
67,1 7 12 32,3,2.27273,104,268
67,1 7 16 27,3,2.27273,102,268
67,1 7 17 29,3,2.27273,108,268
67,1 7 18 23,3,2.27273,98,268
67,1 7 18 27,3,2.27273,106,268
67,1 7 19 23,3,2.27273,100,268
67,1 7 19 32,3,2.27273,118,268
67,1 7 23 26,3,2.27273,114,268
67,1 7 23 27,3,2.27273,116,268
67,1 7 23 32,3,2.27273,126,268
67,1 7 24 27,3,2.27273,118,268
67,1 7 24 28,3,2.27273,120,268
67,1 7 25 29,3,2.27273,124,268
67,1 7 26 29,3,2.27273,126,268
67,1 7 27 31,3,2.27273,132,268
67,1 8 11 31,3,2.27273,102,268
67,1 8 12 18,3,2.27273,78,268
67,1 8 12 26,3,2.27273,94,268
67,1 8 13 32,3,2.27273,108,268
67,1 8 14 18,3,2.27273,82,268
67,1 8 14 19,3,2.27273,84,268
67,1 8 14 32,3,2.27273,110,268
67,1 8 18 21,3,2.27273,96,268
67,1 8 19 23,3,2.27273,102,268
67,1 8 19 31,3,2.27273,118,268
67,1 8 21 31,3,2.27273,122,268
67,1 8 21 32,3,2.27273,124,268
67,1 8 23 27,3,2.27273,118,268
67,1 9 12 16,3,2.27273,76,268
67,1 9 12 26,3,2.27273,96,268
67,1 9 13 16,3,2.27273,78,268
67,1 9 13 20,3,2.27273,86,268
67,1 9 13 24,3,2.27273,94,268
67,1 9 13 30,3,2.27273,106,268
67,1 9 14 20,3,2.27273,88,268
67,1 9 14 21,3,2.27273,90,268
67,1 9 15 20,3,2.27273,90,268
67,1 9 15 32,3,2.27273,114,268
67,1 9 16 20,3,2.27273,92,268
67,1 9 16 28,3,2.27273,108,268
67,1 9 20 25,3,2.27273,110,268
67,1 9 20 32,3,2.27273,124,268
67,1 9 21 32,3,2.27273,126,268
67,1 9 23 28,3,2.27273,122,268
67,1 9 24 30,3,2.27273,128,268
67,1 9 24 31,3,2.27273,130,268
67,1 9 25 28,3,2.27273,126,268
67,1 9 25 30,3,2.27273,130,268
67,1 9 25 31,3,2.27273,132,268
67,1 9 26 30,3,2.27273,132,268
67,1 10 13 17,3,2.27273,82,268
67,1 10 14 17,3,2.27273,84,268
67,1 10 14 31,3,2.27273,112,268
67,1 10 14 32,3,2.27273,114,268
67,1 10 15 18,3,2.27273,88,268
67,1 10 15 23,3,2.27273,98,268
67,1 10 16 23,3,2.27273,100,268
67,1 10 16 24,3,2.27273,102,268
67,1 10 17 31,3,2.27273,118,268
67,1 10 18 23,3,2.27273,104,268
67,1 10 23 26,3,2.27273,120,268
67,1 10 24 27,3,2.27273,124,268
67,1 10 27 32,3,2.27273,140,268
67,1 11 14 18,3,2.27273,88,268
67,1 11 14 19,3,2.27273,90,268
67,1 11 14 20,3,2.27273,92,268
67,1 11 14 30,3,2.27273,112,268
67,1 11 15 20,3,2.27273,94,268
67,1 11 15 24,3,2.27273,102,268
67,1 11 15 32,3,2.27273,118,268
67,1 11 16 30,3,2.27273,116,268
67,1 11 17 24,3,2.27273,106,268
67,1 11 17 30,3,2.27273,118,268
67,1 11 17 31,3,2.27273,120,268
67,1 11 19 25,3,2.27273,112,268
67,1 11 19 32,3,2.27273,126,268
67,1 11 24 29,3,2.27273,130,268
