Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
184,1 6 21 67,4,3.03825,190,736
184,1 6 21 73,4,3.03825,202,736
184,1 6 36 52,4,3.03825,190,736
184,1 6 36 58,4,3.03825,202,736
184,1 7 18 69,4,3.03825,190,736
184,1 7 26 74,4,3.03825,216,736
184,1 7 32 68,4,3.03825,216,736
184,1 7 34 45,4,3.03825,174,736
184,1 7 49 76,4,3.03825,266,736
184,1 7 50 73,4,3.03825,262,736
184,1 7 68 79,4,3.03825,310,736
184,1 8 28 69,4,3.03825,212,736
184,1 9 30 75,4,3.03825,230,736
184,1 9 38 51,4,3.03825,198,736
184,1 9 60 85,4,3.03825,310,736
184,1 10 35 63,4,3.03825,218,736
184,1 10 44 59,4,3.03825,228,736
184,1 10 48 71,4,3.03825,260,736
184,1 10 67 73,4,3.03825,302,736
184,1 11 26 83,4,3.03825,242,736
184,1 11 41 68,4,3.03825,242,736
184,1 11 47 66,4,3.03825,250,736
184,1 11 59 84,4,3.03825,310,736
184,1 11 63 78,4,3.03825,306,736
184,1 11 67 74,4,3.03825,306,736
184,1 12 56 77,4,3.03825,292,736
184,1 13 30 50,4,3.03825,188,736
184,1 13 44 67,4,3.03825,250,736
184,1 14 63 88,4,3.03825,332,736
184,1 15 36 79,4,3.03825,262,736
184,1 16 36 43,4,3.03825,192,736
184,1 16 36 45,4,3.03825,196,736
184,1 16 73 82,4,3.03825,344,736
184,1 17 59 86,4,3.03825,326,736
184,1 18 24 57,4,3.03825,200,736
184,1 18 26 85,4,3.03825,260,736
184,1 19 42 53,4,3.03825,230,736
184,1 19 71 86,4,3.03825,354,736
184,1 20 32 47,4,3.03825,200,736
184,1 20 33 70,4,3.03825,248,736
184,1 20 53 69,4,3.03825,286,736
184,1 21 26 35,4,3.03825,166,736
184,1 21 30 35,4,3.03825,174,736
184,1 21 57 66,4,3.03825,290,736
184,1 21 73 78,4,3.03825,346,736
184,1 22 53 60,4,3.03825,272,736
184,1 22 63 73,4,3.03825,318,736
184,1 22 72 77,4,3.03825,344,736
184,1 23 31 36,4,3.03825,182,736
184,1 23 31 74,4,3.03825,258,736
184,1 23 38 89,4,3.03825,302,736
184,1 23 59 76,4,3.03825,318,736
184,1 23 76 89,4,3.03825,378,736
184,1 24 66 82,4,3.03825,346,736
184,1 26 32 43,4,3.03825,204,736
184,1 26 35 47,4,3.03825,218,736
184,1 27 59 74,4,3.03825,322,736
184,1 29 35 82,4,3.03825,294,736
184,1 29 65 70,4,3.03825,330,736
184,1 30 39 44,4,3.03825,228,736
184,1 30 42 79,4,3.03825,304,736
184,1 31 36 48,4,3.03825,232,736
184,1 31 36 53,4,3.03825,242,736
184,1 31 40 86,4,3.03825,316,736
184,1 32 53 70,4,3.03825,312,736
184,1 33 44 82,4,3.03825,320,736
184,1 34 78 86,4,3.03825,398,736
184,1 35 54 63,4,3.03825,306,736
184,1 36 48 79,4,3.03825,328,736
184,1 38 52 60,4,3.03825,302,736
184,1 39 60 70,4,3.03825,340,736
184,1 40 76 89,4,3.03825,412,736
184,1 41 53 58,4,3.03825,306,736
184,1 41 67 86,4,3.03825,390,736
184,1 43 52 68,4,3.03825,328,736
184,1 44 74 84,4,3.03825,406,736
184,1 44 77 84,4,3.03825,412,736
184,1 45 53 58,4,3.03825,314,736
184,1 47 72 84,4,3.03825,408,736
184,1 48 59 82,4,3.03825,380,736
184,1 48 66 76,4,3.03825,382,736
184,1 50 69 79,4,3.03825,398,736
184,1 59 74 79,4,3.03825,426,736
184,1 60 69 86,4,3.03825,432,736
184,1 60 73 80,4,3.03825,428,736
184,1 63 72 84,4,3.03825,440,736
184,1 63 79 86,4,3.03825,458,736
184,1 64 74 89,4,3.03825,456,736
184,1 67 76 89,4,3.03825,466,736
184,2 5 27 73,4,3.03825,214,736
184,2 5 29 69,4,3.03825,210,736
184,2 5 33 55,4,3.03825,190,736
184,2 5 35 54,4,3.03825,192,736
184,2 5 36 52,4,3.03825,190,736
184,2 5 48 77,4,3.03825,264,736
184,2 5 49 73,4,3.03825,258,736
184,2 7 29 77,4,3.03825,230,736
184,2 7 34 49,4,3.03825,184,736
184,2 7 37 61,4,3.03825,214,736
184,2 7 39 61,4,3.03825,218,736
184,2 7 40 67,4,3.03825,232,736
184,2 7 43 58,4,3.03825,220,736
184,2 9 21 64,4,3.03825,192,736
184,2 9 28 71,4,3.03825,220,736
184,2 9 32 42,4,3.03825,170,736
184,2 9 40 79,4,3.03825,260,736
184,2 9 53 77,4,3.03825,282,736
184,2 11 23 51,4,3.03825,174,736
184,2 11 38 41,4,3.03825,184,736
184,2 11 67 77,4,3.03825,314,736
184,2 12 31 42,4,3.03825,174,736
184,2 12 31 44,4,3.03825,178,736
184,2 12 42 61,4,3.03825,234,736
184,2 12 44 61,4,3.03825,238,736
184,2 13 40 83,4,3.03825,276,736
184,2 15 20 69,4,3.03825,212,736
184,2 15 25 81,4,3.03825,246,736
184,2 15 35 71,4,3.03825,246,736
184,2 15 39 83,4,3.03825,278,736
184,2 15 42 66,4,3.03825,250,736
184,2 15 48 87,4,3.03825,304,736
184,2 15 63 85,4,3.03825,330,736
184,2 16 39 70,4,3.03825,254,736
184,2 16 53 70,4,3.03825,282,736
184,2 17 33 43,4,3.03825,190,736
184,2 18 33 78,4,3.03825,262,736
184,2 18 59 78,4,3.03825,314,736
184,2 19 43 87,4,3.03825,302,736
184,2 19 52 70,4,3.03825,286,736
184,2 19 65 87,4,3.03825,346,736
184,2 20 23 77,4,3.03825,244,736
184,2 20 32 39,4,3.03825,186,736
184,2 20 32 53,4,3.03825,214,736
184,2 21 28 83,4,3.03825,268,736
184,2 21 43 52,4,3.03825,236,736
184,2 21 57 77,4,3.03825,314,736
184,2 23 63 87,4,3.03825,350,736
184,2 25 28 37,4,3.03825,184,736
184,2 25 40 85,4,3.03825,304,736
184,2 27 70 82,4,3.03825,362,736
184,2 28 55 67,4,3.03825,304,736
184,2 29 36 84,4,3.03825,302,736
184,2 31 53 85,4,3.03825,342,736
184,2 31 55 85,4,3.03825,346,736
184,2 32 42 83,4,3.03825,318,736
184,2 34 43 85,4,3.03825,328,736
184,2 36 52 87,4,3.03825,354,736
