Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
85,1 4 10 22 29,3,2.16667,132,425
85,1 4 10 22 35,3,2.16667,144,425
85,1 4 10 22 39,3,2.16667,152,425
85,1 4 11 17 31,3,2.16667,128,425
85,1 4 13 19 29,3,2.16667,132,425
85,1 4 13 20 31,3,2.16667,138,425
85,1 4 13 29 35,3,2.16667,164,425
85,1 4 14 21 37,3,2.16667,154,425
85,1 4 14 23 30,3,2.16667,144,425
85,1 4 14 31 38,3,2.16667,176,425
85,1 4 15 25 38,3,2.16667,166,425
85,1 4 16 22 29,3,2.16667,144,425
85,1 4 17 23 37,3,2.16667,164,425
85,1 4 18 30 39,3,2.16667,184,425
85,1 4 20 30 37,3,2.16667,184,425
85,1 4 22 33 39,3,2.16667,198,425
85,1 5 8 19 34,3,2.16667,134,425
85,1 5 8 20 34,3,2.16667,136,425
85,1 5 8 22 37,3,2.16667,146,425
85,1 5 8 23 37,3,2.16667,148,425
85,1 5 8 25 37,3,2.16667,152,425
85,1 5 12 20 38,3,2.16667,152,425
85,1 5 12 21 35,3,2.16667,148,425
85,1 5 12 26 41,3,2.16667,170,425
85,1 5 12 32 35,3,2.16667,170,425
85,1 5 13 16 38,3,2.16667,146,425
85,1 5 13 20 29,3,2.16667,136,425
85,1 5 13 20 37,3,2.16667,152,425
85,1 5 13 22 33,3,2.16667,148,425
85,1 5 14 17 25,3,2.16667,124,425
85,1 5 14 22 25,3,2.16667,134,425
85,1 5 17 25 32,3,2.16667,160,425
85,1 5 18 21 29,3,2.16667,148,425
85,1 5 19 32 41,3,2.16667,196,425
85,1 5 20 31 38,3,2.16667,190,425
85,1 5 22 35 38,3,2.16667,202,425
85,1 5 25 32 41,3,2.16667,208,425
85,1 5 27 35 38,3,2.16667,212,425
85,1 6 9 22 26,3,2.16667,128,425
85,1 6 9 22 33,3,2.16667,142,425
85,1 6 9 32 36,3,2.16667,168,425
85,1 6 10 23 41,3,2.16667,162,425
85,1 6 10 24 32,3,2.16667,146,425
85,1 6 10 27 35,3,2.16667,158,425
85,1 6 10 29 32,3,2.16667,156,425
85,1 6 10 32 35,3,2.16667,168,425
85,1 6 14 17 38,3,2.16667,152,425
85,1 6 14 23 41,3,2.16667,170,425
85,1 6 15 23 26,3,2.16667,142,425
85,1 6 15 33 41,3,2.16667,192,425
85,1 6 16 19 27,3,2.16667,138,425
85,1 6 16 24 27,3,2.16667,148,425
85,1 6 17 20 30,3,2.16667,148,425
85,1 6 17 25 38,3,2.16667,174,425
85,1 6 17 27 36,3,2.16667,174,425
85,1 6 20 30 38,3,2.16667,190,425
85,1 6 24 33 41,3,2.16667,210,425
85,1 7 10 23 35,3,2.16667,152,425
85,1 7 10 31 35,3,2.16667,168,425
85,1 7 10 31 36,3,2.16667,170,425
85,1 7 11 16 36,3,2.16667,142,425
85,1 7 11 16 41,3,2.16667,152,425
85,1 7 11 24 40,3,2.16667,166,425
85,1 7 11 30 35,3,2.16667,168,425
85,1 7 12 22 38,3,2.16667,160,425
85,1 7 12 30 34,3,2.16667,168,425
85,1 7 12 32 35,3,2.16667,174,425
85,1 7 16 19 29,3,2.16667,144,425
85,1 7 16 27 40,3,2.16667,182,425
85,1 7 17 36 40,3,2.16667,202,425
85,1 7 18 23 27,3,2.16667,152,425
85,1 7 19 23 34,3,2.16667,168,425
85,1 7 19 29 32,3,2.16667,176,425
85,1 7 19 30 34,3,2.16667,182,425
85,1 7 25 29 40,3,2.16667,204,425
85,1 7 25 29 41,3,2.16667,206,425
85,1 8 11 25 29,3,2.16667,148,425
85,1 8 11 25 40,3,2.16667,170,425
85,1 8 12 18 40,3,2.16667,158,425
85,1 8 12 22 27,3,2.16667,140,425
85,1 8 12 27 41,3,2.16667,178,425
85,1 8 12 30 40,3,2.16667,182,425
85,1 8 13 19 23,3,2.16667,128,425
85,1 8 13 19 41,3,2.16667,164,425
85,1 8 13 33 37,3,2.16667,184,425
85,1 8 18 23 29,3,2.16667,158,425
85,1 8 30 34 40,3,2.16667,226,425
85,1 9 12 26 31,3,2.16667,158,425
85,1 9 13 29 32,3,2.16667,168,425
85,1 9 13 32 37,3,2.16667,184,425
85,1 9 13 34 40,3,2.16667,194,425
85,1 9 15 22 34,3,2.16667,162,425
85,1 9 15 37 41,3,2.16667,206,425
85,1 9 22 34 37,3,2.16667,206,425
85,1 9 29 33 40,3,2.16667,224,425
85,1 10 13 17 32,3,2.16667,146,425
85,1 10 13 29 34,3,2.16667,174,425
85,1 10 13 29 35,3,2.16667,176,425
85,1 10 14 17 22,3,2.16667,128,425
85,1 10 15 18 22,3,2.16667,132,425
85,1 10 15 23 27,3,2.16667,152,425
85,1 10 15 23 41,3,2.16667,180,425
85,1 10 15 33 39,3,2.16667,196,425
85,1 10 17 32 40,3,2.16667,200,425
85,1 10 18 24 40,3,2.16667,186,425
85,1 10 27 33 40,3,2.16667,222,425
85,1 11 14 31 38,3,2.16667,190,425
85,1 11 15 18 24,3,2.16667,138,425
85,1 11 17 36 41,3,2.16667,212,425
85,1 11 18 24 27,3,2.16667,162,425
85,1 11 27 35 41,3,2.16667,230,425
85,1 12 16 21 39,3,2.16667,178,425
85,1 12 16 22 30,3,2.16667,162,425
85,1 12 17 20 26,3,2.16667,152,425
85,1 12 17 20 27,3,2.16667,154,425
85,1 12 17 21 27,3,2.16667,156,425
85,1 12 18 22 38,3,2.16667,182,425
85,1 12 30 33 38,3,2.16667,228,425
85,1 13 16 20 38,3,2.16667,176,425
85,1 13 17 37 40,3,2.16667,216,425
85,1 13 18 22 29,3,2.16667,166,425
85,1 13 21 31 37,3,2.16667,206,425
85,1 13 30 33 37,3,2.16667,228,425
