Vertices,Gen set,Diameter,Average distance,Bisection width,Connections
86,1 4 10 22 35,3,2.17647,144,430
86,1 4 10 23 35,3,2.17647,146,430
86,1 4 10 27 34,3,2.17647,152,430
86,1 4 10 28 35,3,2.17647,156,430
86,1 4 11 17 31,3,2.17647,128,430
86,1 4 11 17 36,3,2.17647,138,430
86,1 4 11 20 34,3,2.17647,140,430
86,1 4 11 27 40,3,2.17647,166,430
86,1 4 13 20 38,3,2.17647,152,430
86,1 4 13 23 34,3,2.17647,150,430
86,1 4 13 24 40,3,2.17647,164,430
86,1 4 13 28 35,3,2.17647,162,430
86,1 4 13 32 38,3,2.17647,176,430
86,1 4 14 20 37,3,2.17647,152,430
86,1 4 15 33 40,3,2.17647,186,430
86,1 4 17 24 36,3,2.17647,164,430
86,1 4 17 31 40,3,2.17647,186,430
86,1 4 18 27 38,3,2.17647,176,430
86,1 4 19 26 36,3,2.17647,172,430
86,1 4 20 27 37,3,2.17647,178,430
86,1 4 21 31 37,3,2.17647,188,430
86,1 5 8 20 31,3,2.17647,130,430
86,1 5 8 20 34,3,2.17647,136,430
86,1 5 8 22 33,3,2.17647,138,430
86,1 5 8 23 37,3,2.17647,148,430
86,1 5 12 30 33,3,2.17647,162,430
86,1 5 12 32 35,3,2.17647,170,430
86,1 5 14 17 25,3,2.17647,124,430
86,1 5 14 22 34,3,2.17647,152,430
86,1 5 14 25 32,3,2.17647,154,430
86,1 5 14 31 34,3,2.17647,170,430
86,1 5 16 19 28,3,2.17647,138,430
86,1 5 16 23 36,3,2.17647,162,430
86,1 5 16 24 36,3,2.17647,164,430
86,1 5 16 25 39,3,2.17647,172,430
86,1 5 16 28 36,3,2.17647,172,430
86,1 5 17 20 28,3,2.17647,142,430
86,1 5 17 20 31,3,2.17647,148,430
86,1 5 19 22 30,3,2.17647,154,430
86,1 6 9 22 26,3,2.17647,128,430
86,1 6 9 28 41,3,2.17647,170,430
86,1 6 9 31 35,3,2.17647,164,430
86,1 6 10 24 27,3,2.17647,136,430
86,1 6 10 25 28,3,2.17647,140,430
86,1 6 10 25 39,3,2.17647,162,430
86,1 6 14 32 35,3,2.17647,176,430
86,1 6 15 23 26,3,2.17647,142,430
86,1 6 15 25 33,3,2.17647,160,430
86,1 6 16 19 30,3,2.17647,144,430
86,1 6 16 36 39,3,2.17647,196,430
86,1 6 17 21 30,3,2.17647,150,430
86,1 6 17 32 41,3,2.17647,194,430
86,1 6 19 22 30,3,2.17647,156,430
86,1 6 19 27 36,3,2.17647,178,430
86,1 6 20 24 35,3,2.17647,172,430
86,1 6 20 35 38,3,2.17647,200,430
86,1 6 25 28 41,3,2.17647,202,430
86,1 6 25 34 38,3,2.17647,208,430
86,1 6 26 36 39,3,2.17647,216,430
86,1 7 10 22 26,3,2.17647,132,430
86,1 7 11 30 35,3,2.17647,168,430
86,1 7 12 28 32,3,2.17647,160,430
86,1 7 17 28 32,3,2.17647,170,430
86,1 7 18 22 27,3,2.17647,150,430
86,1 7 18 22 38,3,2.17647,172,430
86,1 7 23 27 38,3,2.17647,192,430
86,1 7 25 28 41,3,2.17647,204,430
86,1 8 11 28 34,3,2.17647,164,430
86,1 8 12 22 27,3,2.17647,140,430
86,1 8 13 19 23,3,2.17647,128,430
86,1 8 14 19 31,3,2.17647,146,430
86,1 8 14 31 34,3,2.17647,176,430
86,1 8 18 22 33,3,2.17647,164,430
86,1 8 19 31 41,3,2.17647,200,430
86,1 8 23 33 36,3,2.17647,202,430
86,1 9 12 26 32,3,2.17647,160,430
86,1 9 12 26 41,3,2.17647,178,430
86,1 9 12 28 32,3,2.17647,164,430
86,1 9 13 16 40,3,2.17647,158,430
86,1 9 14 21 25,3,2.17647,140,430
86,1 9 14 21 40,3,2.17647,170,430
86,1 9 14 31 35,3,2.17647,180,430
86,1 9 15 20 32,3,2.17647,154,430
86,1 9 15 22 26,3,2.17647,146,430
86,1 9 20 24 36,3,2.17647,180,430
86,1 9 30 33 37,3,2.17647,220,430
86,1 10 14 17 22,3,2.17647,128,430
86,1 10 14 17 39,3,2.17647,162,430
86,1 10 14 17 40,3,2.17647,164,430
86,1 10 15 18 22,3,2.17647,132,430
86,1 10 15 23 27,3,2.17647,152,430
86,1 10 16 23 28,3,2.17647,156,430
86,1 10 24 27 40,3,2.17647,204,430
86,1 11 14 19 40,3,2.17647,170,430
86,1 11 15 18 24,3,2.17647,138,430
86,1 11 15 34 39,3,2.17647,200,430
86,1 11 17 20 24,3,2.17647,146,430
86,1 11 20 28 34,3,2.17647,188,430
86,1 12 15 20 38,3,2.17647,172,430
86,1 12 16 21 39,3,2.17647,178,430
86,1 12 18 22 27,3,2.17647,160,430
86,1 12 19 22 27,3,2.17647,162,430
86,1 12 19 22 28,3,2.17647,164,430
86,1 12 30 33 39,3,2.17647,230,430
86,1 13 16 21 40,3,2.17647,182,430
86,1 13 18 21 28,3,2.17647,162,430
86,1 13 18 24 28,3,2.17647,168,430
86,1 13 18 38 41,3,2.17647,222,430
86,1 13 19 23 28,3,2.17647,168,430
86,1 13 31 35 40,3,2.17647,240,430
86,1 14 17 21 40,3,2.17647,186,430
86,1 14 18 23 30,3,2.17647,172,430
86,1 14 22 26 31,3,2.17647,188,430
86,1 15 19 25 32,3,2.17647,184,430
86,1 15 21 24 34,3,2.17647,190,430
86,1 15 22 25 33,3,2.17647,192,430
86,1 15 23 27 34,3,2.17647,200,430
86,1 16 25 28 39,3,2.17647,218,430
86,1 16 26 37 40,3,2.17647,240,430
86,1 17 20 24 30,3,2.17647,184,430
86,1 17 27 36 39,3,2.17647,240,430
86,1 17 30 36 41,3,2.17647,250,430
86,1 18 26 31 40,3,2.17647,232,430
86,1 18 30 33 40,3,2.17647,244,430
86,1 20 25 32 38,3,2.17647,232,430
86,1 22 30 37 40,3,2.17647,260,430
86,1 22 33 37 40,3,2.17647,266,430
86,1 23 30 35 38,3,2.17647,254,430
86,1 24 32 35 41,3,2.17647,266,430
86,1 24 33 36 40,3,2.17647,268,430
86,1 26 32 36 39,3,2.17647,268,430
86,1 28 32 35 40,3,2.17647,272,430
86,1 28 33 36 40,3,2.17647,276,430
86,2 3 10 19 34,3,2.17647,136,430
86,2 3 10 21 35,3,2.17647,142,430
86,2 3 10 21 36,3,2.17647,144,430
86,2 3 10 27 36,3,2.17647,156,430
86,2 3 11 18 30,3,2.17647,128,430
86,2 3 11 18 37,3,2.17647,142,430
86,2 3 11 21 37,3,2.17647,148,430
86,2 3 11 31 38,3,2.17647,170,430
86,2 3 12 19 30,3,2.17647,132,430
86,2 3 12 19 39,3,2.17647,150,430
86,2 3 13 22 34,3,2.17647,148,430
86,2 3 14 32 39,3,2.17647,180,430
86,2 3 15 22 38,3,2.17647,160,430
86,2 3 15 26 35,3,2.17647,162,430
86,2 3 15 29 38,3,2.17647,174,430
86,2 3 16 24 33,3,2.17647,156,430
86,2 3 16 26 33,3,2.17647,160,430
86,2 3 17 29 39,3,2.17647,180,430
